X,Y,NUMER,GMINA,WOJEWODZTWO
21.0227108366631,50.1711590152541,1204023,Dąbrowa Tarnowska,małopolskie
20.7900600757819,50.2472815628192,1204032,Gręboszów,małopolskie
20.9677071965216,50.2789660802901,1204042,Mędrzechów,małopolskie
20.9194042060782,50.2106381619069,1204052,Olesno,małopolskie
21.1174151733431,50.1932872618356,1204062,Radgoszcz,małopolskie
21.1082215700574,50.2980500201898,1204073,Szczucin,małopolskie
21.1687985907275,49.6646090943594,1205011,Gorlice,małopolskie
21.2193741060486,49.7361919073434,1205023,Biecz,małopolskie
20.9480927481488,49.7096451997568,1205033,Bobowa,małopolskie
21.1383176311005,49.6508849542168,1205042,Gorlice,małopolskie
21.3028550500102,49.6612805929842,1205052,Lipinki,małopolskie
21.050007565872,49.697769737353,1205062,Łużna,małopolskie
21.0823358640605,49.7356933134787,1205072,Moszczenica,małopolskie
21.063895104335,49.5767992669162,1205082,Ropa,małopolskie
21.2887887161222,49.5553585653848,1205092,Sękowa,małopolskie
21.1608104007111,49.4914259199989,1205102,Uście Gorlickie,małopolskie
19.6592609231261,50.015332382782,1206012,Czernichów,małopolskie
20.2687731639799,50.1051855398585,1206022,Igołomia-Wawrzeńczyce,małopolskie
19.9720659309573,50.2291926686698,1206032,Iwanowice,małopolskie
19.7212087574713,50.2122906188454,1206042,Jerzmanowice-Przeginia,małopolskie
20.1128542134932,50.1534132699488,1206052,Kocmyrzów-Luborzyca,małopolskie
19.6173200248984,50.1368490185436,1206063,Krzeszowice,małopolskie
19.7500029262186,50.0429946206382,1206072,Liszki,małopolskie
20.0025480006964,50.1586857730456,1206082,Michałowice,małopolskie
19.8945780172284,49.9454098236865,1206092,Mogilany,małopolskie
19.8717959174961,50.2230070606928,1206103,Skała,małopolskie
19.7779838403876,49.9484378283046,1206113,Skawina,małopolskie
20.0874968460134,50.2494888189421,1206123,Słomniki,małopolskie
19.7547105222822,50.2617030619097,1206132,Sułoszowa,małopolskie
19.9594225976712,49.9420409330097,1206143,Świątniki Górne,małopolskie
19.8270841702555,50.1549321237314,1206152,Wielka Wieś,małopolskie
19.7630563819175,50.119088906997,1206162,Zabierzów,małopolskie
19.9367598256415,50.139034456911,1206172,Zielonki,małopolskie
20.4138403316144,49.7138252191087,1207011,Limanowa,małopolskie
20.0758330840605,49.6824350090181,1207021,Mszana Dolna,małopolskie
20.2202177207766,49.6978549010977,1207032,Dobra,małopolskie
20.2355822044079,49.7846783285956,1207042,Jodłownik,małopolskie
20.2960791038132,49.5897449485196,1207052,Kamienica,małopolskie
20.4992669998448,49.7591387706085,1207062,Laskowa,małopolskie
20.440043851161,49.7109841415157,1207072,Limanowa,małopolskie
20.4753415934712,49.6218035530712,1207082,Łukowica,małopolskie
20.1151261041392,49.6550893690743,1207092,Mszana Dolna,małopolskie
20.0988747486442,49.5937823361293,1207102,Niedźwiedź,małopolskie
20.332935856117,49.6736948747692,1207112,Słopnice,małopolskie
20.3124027500205,49.7312477850542,1207122,Tymbark,małopolskie
19.9206794351167,50.4133032537714,1208012,Charsznica,małopolskie
19.912678588299,50.3295177488475,1208022,Gołcza,małopolskie
20.0120471146095,50.4747066376616,1208032,Kozłów,małopolskie
20.1497000210109,50.4397882754187,1208042,Książ Wielki,małopolskie
20.0557394551895,50.3497560016453,1208053,Miechów,małopolskie
20.2194599727182,50.3315673272332,1208062,Racławice,małopolskie
20.2369936843143,50.3824261312844,1208072,Słaboszów,małopolskie
20.0864137567309,49.8766494106442,1209013,Dobczyce,małopolskie
19.9520694865157,49.6834316189319,1209022,Lubień,małopolskie
19.9393500791711,49.8472902670292,1209033,Myślenice,małopolskie
19.9365859610661,49.7739330733854,1209042,Pcim,małopolskie
20.1718750937613,49.8400338242211,1209052,Raciechowice,małopolskie
19.9901087494537,49.9023641034374,1209062,Siepraw,małopolskie
19.8080925885323,49.8408357687954,1209073,Sułkowice,małopolskie
19.8616751799979,49.7399399930931,1209082,Tokarnia,małopolskie
20.0938160755396,49.7798399902141,1209092,Wiśniowa,małopolskie
20.9507238883113,49.6136806540987,1210011,Grybów,małopolskie
20.6785836871346,49.6534732219708,1210022,Chełmiec,małopolskie
20.735440968483,49.7528541831749,1210032,Gródek nad Dunajcem,małopolskie
20.946539710787,49.612317601479,1210042,Grybów,małopolskie
20.8307155149813,49.5783386019237,1210052,Kamionka Wielka,małopolskie
20.8297763533007,49.6932669102559,1210062,Korzenna,małopolskie
20.9906398684909,49.4338400907624,1210073,Krynica-Zdrój,małopolskie
20.8696657941651,49.4984869833143,1210082,Łabowa,małopolskie
20.4563934260106,49.5431889498247,1210092,Łącko,małopolskie
20.6294200197408,49.7371778915947,1210102,Łososina Dolna,małopolskie
20.8975739990189,49.3652945183666,1210113,Muszyna,małopolskie
20.7482267204778,49.5354116187979,1210122,Nawojowa,małopolskie
20.7426770263216,49.4392325940576,1210133,Piwniczna-Zdrój,małopolskie
20.570715099783,49.5926266023087,1210142,Podegrodzie,małopolskie
20.6512245888063,49.4769896022163,1210152,Rytro,małopolskie
20.6197623832997,49.5251032794974,1210163,Stary Sącz,małopolskie
20.0367162251444,49.4903160177951,1211011,Nowy Targ,małopolskie
20.5368951285883,49.4283936926809,1211023,Szczawnica,małopolskie
19.8467172736253,49.4352879396492,1211032,Czarny Dunajec,małopolskie
20.311169496384,49.4482527829431,1211042,Czorsztyn,małopolskie
19.6809390254516,49.505229813792,1211052,Jabłonka,małopolskie
20.3908237695794,49.4485622050276,1211062,Krościenko nad Dunajcem,małopolskie
19.5837006049385,49.5132894095185,1211072,Lipnica Wielka,małopolskie
20.2362582393061,49.3957540708201,1211082,Łapsze Niżne,małopolskie
20.0718907984815,49.4835618768467,1211092,Nowy Targ,małopolskie
20.3029503251553,49.5173569158957,1211102,Ochotnica Dolna,małopolskie
19.876254916951,49.5597965819861,1211112,Raba Wyżna,małopolskie
19.9732605836027,49.5949027187683,1211123,Rabka-Zdrój,małopolskie
19.813498282963,49.5742231357282,1211132,Spytkowice,małopolskie
19.991258495575,49.4164420816035,1211142,Szaflary,małopolskie
19.4314558439156,50.2572684497236,1212011,Bukowno,małopolskie
19.4728981440954,50.3025976109533,1212032,Bolesław,małopolskie
19.567595576978,50.3660721083826,1212042,Klucze,małopolskie
19.6006898529719,50.2648839580419,1212053,Olkusz,małopolskie
19.7952563934194,50.3040633287328,1212062,Trzyciąż,małopolskie
19.751701383461,50.389603499022,1212073,Wolbrom,małopolskie
19.2542840139725,50.0352922982079,1213011,Oświęcim,małopolskie
19.1533831315469,49.9741317870588,1213023,Brzeszcze,małopolskie
19.2536341284607,50.0842391914439,1213033,Chełmek,małopolskie
19.2404926825905,49.8989174458246,1213043,Kęty,małopolskie
19.290185281245,49.9443994891785,1213052,Osiek,małopolskie
19.2380526872104,50.0165087791126,1213062,Oświęcim,małopolskie
19.3076363886208,49.9806232785105,1213072,Polanka Wielka,małopolskie
19.3717850710759,49.9964115392068,1213082,Przeciszów,małopolskie
19.4407760912379,49.9919636394918,1213093,Zator,małopolskie
20.2154486917376,50.1773188136175,1214012,Koniusza,małopolskie
20.5660145323938,50.1723706986983,1214022,Koszyce,małopolskie
20.3981083766608,50.150103819116,1214033,Nowe Brzesko,małopolskie
20.3058648818567,50.2776753621684,1214042,Pałecznica,małopolskie
20.3429070515831,50.2003050166412,1214053,Proszowice,małopolskie
20.2090535770944,50.2633499358183,1214062,Radziemice,małopolskie
19.8356194284136,49.6523671128741,1215011,Jordanów,małopolskie
19.5777913004966,49.7361261519822,1215021,Sucha Beskidzka,małopolskie
19.7119804294208,49.7789550034335,1215032,Budzów,małopolskie
19.7203958549687,49.6186916066825,1215042,Bystra-Sidzina,małopolskie
19.8224220421933,49.6584771189285,1215052,Jordanów,małopolskie
19.6898756699874,49.7100483821809,1215063,Maków Podhalański,małopolskie
19.4808518650327,49.7200586701781,1215072,Stryszawa,małopolskie
19.563310445013,49.6377221532529,1215082,Zawoja,małopolskie
19.5630167856732,49.7807042878846,1215092,Zembrzyce,małopolskie
20.9294753657591,49.7774776266675,1216013,Ciężkowice,małopolskie
20.9380059260467,49.8422243409266,1216022,Gromnik,małopolskie
21.0666750517556,50.090521561639,1216032,Lisia Góra,małopolskie
20.913704219708,49.915005099586,1216042,Pleśna,małopolskie
20.820725641886,50.1068470499939,1216053,Radłów,małopolskie
21.1715419418312,49.8953389365964,1216063,Ryglice,małopolskie
21.0878588997607,49.7974507259305,1216072,Rzepiennik Strzyżewski,małopolskie
21.1036540995623,49.9892042087547,1216082,Skrzyszów,małopolskie
21.010308487456,49.9970704105506,1216092,Tarnów,małopolskie
21.0440744648134,49.8866181525745,1216103,Tuchów,małopolskie
20.8409741597582,50.027134670313,1216112,Wierzchosławice,małopolskie
20.7373048857705,50.1866673985744,1216122,Wietrzychowice,małopolskie
20.8079766121479,49.9488329007545,1216133,Wojnicz,małopolskie
20.7902536185133,49.8371430331974,1216143,Zakliczyn,małopolskie
20.8760699247868,50.1463241298029,1216153,Żabno,małopolskie
21.2316656764925,49.8176591843968,1216162,Szerzyny,małopolskie
19.9746239584954,49.2746782682669,1217011,Zakopane,małopolskie
20.0103970306695,49.3668725758273,1217022,Biały Dunajec,małopolskie
20.098718387555,49.3198118917839,1217032,Bukowina Tatrzańska,małopolskie
19.8470095466562,49.2672508458328,1217042,Kościelisko,małopolskie
20.0205923687836,49.3085979612053,1217052,Poronin,małopolskie
19.3639507674987,49.8221061588032,1218013,Andrychów,małopolskie
19.6238791390999,49.9509713802944,1218022,Brzeźnica,małopolskie
19.6743843976517,49.8850690893543,1218033,Kalwaria Zebrzydowska,małopolskie
19.7410803342851,49.852310428761,1218042,Lanckorona,małopolskie
19.5252193664,49.814093968651,1218052,Mucharz,małopolskie
19.5177404595426,49.984977032421,1218062,Spytkowice,małopolskie
19.6283226251513,49.8280440780903,1218072,Stryszów,małopolskie
19.5038151940329,49.9236450956654,1218082,Tomice,małopolskie
19.5127619540486,49.868540955276,1218093,Wadowice,małopolskie
19.3812693345002,49.9103839819047,1218102,Wieprz,małopolskie
20.1476464203829,49.9616813947923,1219012,Biskupice,małopolskie
20.2234814029516,49.9209978127377,1219022,Gdów,małopolskie
20.3007055930051,50.0077873422373,1219032,Kłaj,małopolskie
20.2431547077028,50.0383756196775,1219043,Niepołomice,małopolskie
20.0640284380519,49.9727709922348,1219053,Wieliczka,małopolskie
19.9850685845497,50.0531639881863,1261011,Kraków,małopolskie
20.704699174624,49.6074417470434,1262011,Nowy Sącz,małopolskie
20.9733229546649,50.0244464831432,1263011,Tarnów,małopolskie
20.9743565936131,51.6299521643411,1401013,Białobrzegi,mazowieckie
20.9069188002523,51.6929343682888,1401022,Promna,mazowieckie
20.8484524892033,51.5554337464568,1401032,Radzanów,mazowieckie
20.9971840631368,51.5552580042539,1401042,Stara Błotnica,mazowieckie
21.1260704181985,51.6486145650331,1401052,Stromiec,mazowieckie
20.7799583859915,51.6031633513942,1401063,Wyśmierzyce,mazowieckie
20.6173453523747,52.8699247609868,1402011,Ciechanów,mazowieckie
20.5412873383328,52.8639387389033,1402022,Ciechanów,mazowieckie
20.3596776406877,52.8075170080561,1402033,Glinojeck,mazowieckie
20.8307911834806,52.8203113577072,1402042,Gołymin-Ośrodek,mazowieckie
20.6224679770472,53.0347455421047,1402052,Grudusk,mazowieckie
20.5266440123966,52.7674638843298,1402062,Ojrzeń,mazowieckie
20.7370917921095,52.9156290812508,1402072,Opinogóra Górna,mazowieckie
20.5674092278366,52.9510111945491,1402082,Regimin,mazowieckie
20.7117235462434,52.7674806518696,1402092,Sońsk,mazowieckie
21.6219989721122,51.8969461170614,1403011,Garwolin,mazowieckie
21.5993146091315,51.7838394979366,1403021,Łaskarzew,mazowieckie
21.7839245154514,51.9528496873907,1403032,Borowie,mazowieckie
21.558176076824,51.8899692034851,1403042,Garwolin,mazowieckie
21.7171611090121,51.8517482483002,1403052,Górzno,mazowieckie
21.5799297556147,51.8001281265725,1403062,Łaskarzew,mazowieckie
21.5398070910898,51.7067561958107,1403072,Maciejowice,mazowieckie
21.826178702778,51.8915594176456,1403082,Miastków Kościelny,mazowieckie
21.660468361585,51.9829422651498,1403092,Parysów,mazowieckie
21.5452489966882,51.9734827142974,1403103,Pilawa,mazowieckie
21.6928426564181,51.7480475540264,1403112,Sobolew,mazowieckie
21.7782455274732,51.6939067778249,1403122,Trojanów,mazowieckie
21.4024149436551,51.8474019672796,1403132,Wilga,mazowieckie
21.8551344536987,51.8042286727639,1403143,Żelechów,mazowieckie
19.4678641808521,52.4207405709724,1404011,Gostynin,mazowieckie
19.4266743167623,52.4291843236893,1404022,Gostynin,mazowieckie
19.7101532240216,52.2995739836047,1404032,Pacyna,mazowieckie
19.853351302786,52.3294613890008,1404042,Sanniki,mazowieckie
19.5968159767939,52.3505870221686,1404052,Szczawin Kościelny,mazowieckie
20.6723997997124,52.1258562517692,1405011,Milanówek,mazowieckie
20.7473535681124,52.1129744756584,1405021,Podkowa Leśna,mazowieckie
20.4710105956009,52.1498906707166,1405032,Baranów,mazowieckie
20.6164813537053,52.1062963386186,1405043,Grodzisk Mazowiecki,mazowieckie
20.5182491927692,52.0765915504589,1405052,Jaktorów,mazowieckie
20.6760086421942,52.0052233303219,1405062,Żabia Wola,mazowieckie
20.8108829206105,51.8106688602622,1406012,Belsk Duży,mazowieckie
20.6666389942829,51.7942319658373,1406022,Błędów,mazowieckie
21.0850317034553,51.8907598570609,1406032,Chynów,mazowieckie
20.8501257496926,51.7424571074131,1406042,Goszczyn,mazowieckie
20.8906355726562,51.8800535424281,1406053,Grójec,mazowieckie
20.991977590017,51.8015181827051,1406062,Jasieniec,mazowieckie
20.7217078260649,51.6797670475005,1406073,Mogielnica,mazowieckie
20.5303766436097,51.6277954554112,1406083,Nowe Miasto nad Pilicą,mazowieckie
20.7291005958705,51.9067083927665,1406092,Pniewy,mazowieckie
21.142965702934,51.7957312326919,1406113,Warka,mazowieckie
21.6311242322698,51.4921750936333,1407012,Garbatka-Letnisko,mazowieckie
21.3220651442257,51.6167230918097,1407022,Głowaczów,mazowieckie
21.8013815801645,51.4721601383287,1407032,Gniewoszów,mazowieckie
21.2323418891267,51.7252829569026,1407042,Grabów nad Pilicą,mazowieckie
21.5139305393345,51.5994552448611,1407053,Kozienice,mazowieckie
21.3517173785097,51.7708442024058,1407062,Magnuszew,mazowieckie
21.7411648001068,51.5415039399256,1407072,Sieciechów,mazowieckie
20.9320757537944,52.4051069016357,1408011,Legionowo,mazowieckie
20.8719770478844,52.3955164518365,1408022,Jabłonna,mazowieckie
21.0496801299956,52.4117094400414,1408032,Nieporęt,mazowieckie
21.0118448988135,52.5123051177622,1408043,Serock,mazowieckie
20.8820017617064,52.4523428901666,1408052,Wieliszew,mazowieckie
21.7331119908104,51.2431066205597,1409012,Chotcza,mazowieckie
21.5472132720098,51.2315004255039,1409022,Ciepielów,mazowieckie
21.6153042792315,51.151871485056,1409033,Lipsko,mazowieckie
21.3939173631331,51.128182873618,1409042,Rzeczniów,mazowieckie
21.4899549157826,51.0926927379872,1409052,Sienno,mazowieckie
21.7325500954147,51.1157957435639,1409062,Solec nad Wisłą,mazowieckie
22.825976435524,52.1187322396047,1410012,Huszlew,mazowieckie
22.7375131875358,52.2194629877724,1410023,Łosice,mazowieckie
22.6620126569615,52.1479925381978,1410032,Olszanka,mazowieckie
22.7995851470651,52.2972450680975,1410042,Platerów,mazowieckie
22.9643783864595,52.2971260799416,1410052,Sarnaki,mazowieckie
22.9309843274261,52.1919267171396,1410062,Stara Kornica,mazowieckie
21.0920590506561,52.8613926518198,1411011,Maków Mazowiecki,mazowieckie
21.207480343569,52.8970269868022,1411022,Czerwonka,mazowieckie
20.9886757248645,52.8420790655665,1411032,Karniewo,mazowieckie
21.1631629740399,53.0558433500431,1411042,Krasnosielc,mazowieckie
21.4015053860854,52.9664688702073,1411052,Młynarze,mazowieckie
21.0714340325731,52.9684613256244,1411062,Płoniawy-Bramura,mazowieckie
21.3777848758756,52.8959855910278,1411073,Różan,mazowieckie
21.3557125879451,52.8203636814892,1411082,Rzewnie,mazowieckie
21.2831877440167,52.9960208341499,1411092,Sypniewo,mazowieckie
21.1696980040835,52.8185276494685,1411102,Szelków,mazowieckie
21.5602409176734,52.1776828462131,1412011,Mińsk Mazowiecki,mazowieckie
21.7307900668722,52.1273020330052,1412042,Cegłów,mazowieckie
21.459145243183,52.2081658780788,1412052,Dębe Wielkie,mazowieckie
21.6826012135446,52.3289128283043,1412062,Dobre,mazowieckie
21.3623961789671,52.2336197546159,1412073,Halinów,mazowieckie
21.6867889223148,52.2374237925146,1412082,Jakubów,mazowieckie
21.8232370062608,52.2220880917724,1412093,Kałuszyn,mazowieckie
21.7788721522087,52.0268295273825,1412102,Latowicz,mazowieckie
21.5741510579144,52.1730059871568,1412112,Mińsk Mazowiecki,mazowieckie
21.8654367047322,52.118691971118,1412122,Mrozy,mazowieckie
21.6227411460073,52.0824922327052,1412132,Siennica,mazowieckie
21.5345420384791,52.2855867516397,1412142,Stanisławów,mazowieckie
21.2797486390435,52.2435085416273,1412151,Sulejówek,mazowieckie
20.3736210081251,53.1310459387595,1413011,Mława,mazowieckie
20.6393109160933,53.167350323031,1413022,Dzierzgowo,mazowieckie
20.2141232755264,53.1049465511592,1413032,Lipowiec Kościelny,mazowieckie
20.1271118539308,52.943018518252,1413042,Radzanów,mazowieckie
20.3100686955357,52.9188074873359,1413052,Strzegowo,mazowieckie
20.4346152508203,53.0098533023986,1413062,Stupsk,mazowieckie
20.1430712279339,53.0168791206591,1413072,Szreńsk,mazowieckie
20.4981464422379,53.0895443705463,1413082,Szydłowo,mazowieckie
20.4857486902278,53.1887533627914,1413092,Wieczfnia Kościelna,mazowieckie
20.3066363477109,53.0529282786636,1413102,Wiśniewo,mazowieckie
20.7003134646569,52.4365170931786,1414011,Nowy Dwór Mazowiecki,mazowieckie
20.6977889388587,52.3704437752281,1414022,Czosnów,mazowieckie
20.5138153220048,52.363830145878,1414032,Leoncin,mazowieckie
20.7819201418141,52.5695982236639,1414043,Nasielsk,mazowieckie
20.7446294959629,52.4934591746278,1414052,Pomiechówek,mazowieckie
20.5916478602463,52.463047454032,1414063,Zakroczym,mazowieckie
21.2541289525896,53.1868434016936,1415012,Baranowo,mazowieckie
21.1721719512983,53.3381076400454,1415022,Czarnia,mazowieckie
21.7673150772041,52.9550595190041,1415032,Czerwin,mazowieckie
21.5389222421554,52.8950305795446,1415042,Goworowo,mazowieckie
21.4361618438694,53.2493098293303,1415052,Kadzidło,mazowieckie
21.5682781530478,53.1679764663145,1415062,Lelis,mazowieckie
21.5681994615338,53.3712801649113,1415072,Łyse,mazowieckie
21.3516000011538,53.3660331795649,1415083,Myszyniec,mazowieckie
21.425889282286,53.0745523193158,1415092,Olszewo-Borki,mazowieckie
21.6304013903097,53.0530560937522,1415102,Rzekuń,mazowieckie
21.7844649395178,53.0385399958116,1415112,Troszyn,mazowieckie
21.8856003028923,52.802506003936,1416011,Ostrów Mazowiecka,mazowieckie
22.1774245724627,52.8287463253358,1416022,Andrzejewo,mazowieckie
22.398281008337,52.7317792096591,1416032,Boguty-Pianki,mazowieckie
21.8241379855641,52.7119562996691,1416043,Brok,mazowieckie
22.0082595739674,52.7027697951323,1416052,Małkinia Górna,mazowieckie
22.3364278736454,52.6810240163107,1416062,Nur,mazowieckie
21.8717508606684,52.8079781478459,1416072,Ostrów Mazowiecka,mazowieckie
21.9330504252527,52.9168575602391,1416082,Stary Lubotyń,mazowieckie
22.2436838827235,52.7590077778989,1416092,Szulborze Wielkie,mazowieckie
21.6997647364951,52.8550231473242,1416102,Wąsewo,mazowieckie
22.1356319524208,52.7469284213709,1416112,Zaręby Kościelne,mazowieckie
21.2168822860984,52.1331077291529,1417011,Józefów,mazowieckie
21.2916627427969,52.1153605780428,1417021,Otwock,mazowieckie
21.3817673689449,52.0460943697101,1417032,Celestynów,mazowieckie
21.2729302183506,52.042076429804,1417043,Karczew,mazowieckie
21.490619629022,52.0610655728544,1417052,Kołbiel,mazowieckie
21.4276180277289,51.9630235779539,1417062,Osieck,mazowieckie
21.3219473114009,51.9338637833275,1417072,Sobienie-Jeziory,mazowieckie
21.3517817365288,52.1622423958799,1417082,Wiązowna,mazowieckie
21.1764209608791,51.9762209760044,1418013,Góra Kalwaria,mazowieckie
21.1477850940763,52.0844621178826,1418023,Konstancin-Jeziorna,mazowieckie
20.9146842535684,52.0744758372184,1418032,Lesznowola,mazowieckie
20.9975012887439,52.0380962190405,1418043,Piaseczno,mazowieckie
21.0089538169174,51.9622048559121,1418052,Prażmów,mazowieckie
20.8283513147279,51.9735388363521,1418063,Tarczyn,mazowieckie
19.8036064884913,52.6581534566878,1419012,Bielsk,mazowieckie
19.9832831952298,52.492218354336,1419022,Bodzanów,mazowieckie
19.5066168751849,52.6487739928907,1419032,Brudzeń Duży,mazowieckie
20.0838455119637,52.5598321115712,1419042,Bulkowo,mazowieckie
19.9573327068746,52.7175196462183,1419053,Drobin,mazowieckie
19.7630104380703,52.417239976496,1419063,Gąbin,mazowieckie
19.6226457006031,52.4525045441592,1419072,Łąck,mazowieckie
20.0948308539058,52.4531516104854,1419082,Mała Wieś,mazowieckie
19.4924463977843,52.5466795407654,1419092,Nowy Duninów,mazowieckie
19.8620364951389,52.5788421952531,1419102,Radzanowo,mazowieckie
19.9179335095388,52.3956378490963,1419112,Słubice,mazowieckie
19.8297764979623,52.5108917600949,1419122,Słupno,mazowieckie
19.6518249263804,52.6170345681049,1419132,Stara Biała,mazowieckie
20.041008348051,52.6373454209245,1419142,Staroźreby,mazowieckie
20.1692283059786,52.4234944227126,1419153,Wyszogród,mazowieckie
20.3640346924303,52.6253864245771,1420011,Płońsk,mazowieckie
20.1182555243851,52.7843612938371,1420021,Raciąż,mazowieckie
20.2725185356484,52.7117758676414,1420032,Baboszewo,mazowieckie
20.3534650143636,52.4316617065152,1420042,Czerwińsk nad Wisłą,mazowieckie
20.2211255255724,52.6042502019013,1420052,Dzierzążnia,mazowieckie
20.5688254682137,52.5893917745376,1420062,Joniec,mazowieckie
20.3392400833231,52.5191926000263,1420072,Naruszewo,mazowieckie
20.6468545016851,52.6564950466766,1420082,Nowe Miasto,mazowieckie
20.3888763047044,52.6172344959479,1420092,Płońsk,mazowieckie
20.1265257081834,52.7867796569826,1420102,Raciąż,mazowieckie
20.4822370819025,52.6826353040832,1420112,Sochocin,mazowieckie
20.5106156135198,52.5146006361319,1420122,Załuski,mazowieckie
20.8449499249125,52.1853326257059,1421011,Piastów,mazowieckie
20.8005256543645,52.1728198062839,1421021,Pruszków,mazowieckie
20.7255835823578,52.1476763248138,1421033,Brwinów,mazowieckie
20.8506878898782,52.151997341007,1421042,Michałowice,mazowieckie
20.7950042244237,52.0692179327523,1421052,Nadarzyn,mazowieckie
20.9136723849561,52.1282520169254,1421062,Raszyn,mazowieckie
20.8825925466207,53.0194526976181,1422011,Przasnysz,mazowieckie
20.9238364420719,53.2709047949978,1422023,Chorzele,mazowieckie
20.7544933127734,53.039622630782,1422032,Czernice Borowe,mazowieckie
21.0577957983315,53.1618519812314,1422042,Jednorożec,mazowieckie
20.8928771311829,52.9208673939496,1422052,Krasne,mazowieckie
20.8166720208678,53.155501228255,1422062,Krzynowłoga Mała,mazowieckie
20.9282124166819,53.0263691758027,1422072,Przasnysz,mazowieckie
20.6916288507893,51.3019375404539,1423012,Borkowice,mazowieckie
20.4966345911788,51.3831976686725,1423022,Gielniów,mazowieckie
20.6421488246067,51.5251863031491,1423032,Klwów,mazowieckie
20.5113376290098,51.5466492373884,1423042,Odrzywół,mazowieckie
20.735850469681,51.4906305470524,1423052,Potworów,mazowieckie
20.61084074877,51.3405748702328,1423063,Przysucha,mazowieckie
20.5961536030099,51.4437240333526,1423072,Rusinów,mazowieckie
20.7862630448152,51.370001385678,1423082,Wieniawa,mazowieckie
20.9109134303645,52.7412732933549,1424012,Gzy,mazowieckie
21.2330891234291,52.7236208418768,1424022,Obryte,mazowieckie
21.0475954909341,52.6013033321075,1424032,Pokrzywnica,mazowieckie
21.0754756303774,52.7285844568542,1424043,Pułtusk,mazowieckie
20.7900025750894,52.6736796909494,1424052,Świercze,mazowieckie
20.9315273140058,52.6360231273561,1424062,Winnica,mazowieckie
21.1936535789618,52.6246210339292,1424072,Zatory,mazowieckie
21.4494224389292,51.4741085459954,1425011,Pionki,mazowieckie
21.3410229473196,51.369916882488,1425022,Gózd,mazowieckie
21.2460709182394,51.1644602230171,1425033,Iłża,mazowieckie
21.2425374390742,51.5128522258683,1425042,Jastrzębia,mazowieckie
21.1192817919431,51.5231585890968,1425052,Jedlińsk,mazowieckie
21.3166380873912,51.4169365471428,1425062,Jedlnia-Letnisko,mazowieckie
21.0968387007395,51.3245909949281,1425072,Kowala,mazowieckie
21.4251861720931,51.4780193434657,1425082,Pionki,mazowieckie
20.8686189756957,51.466400547788,1425092,Przytyk,mazowieckie
21.2543811497269,51.2965864458454,1425103,Skaryszew,mazowieckie
21.0963062663601,51.2483272658425,1425112,Wierzbica,mazowieckie
20.9529741492452,51.3808650931709,1425122,Wolanów,mazowieckie
21.0251985160059,51.4436927596652,1425132,Zakrzew,mazowieckie
22.1553585995032,52.0383960928693,1426012,Domanice,mazowieckie
22.6245857716523,52.3564955098694,1426022,Korczew,mazowieckie
22.0232052230549,52.1699393785323,1426032,Kotuń,mazowieckie
22.1334889820544,52.2598513733423,1426042,Mokobody,mazowieckie
22.508242480377,52.1953130194393,1426053,Mordy,mazowieckie
22.4442233297668,52.2893712138692,1426062,Paprotnia,mazowieckie
22.6111014563892,52.2761382260768,1426072,Przesmyki,mazowieckie
22.2989544909513,52.1745902919536,1426082,Siedlce,mazowieckie
22.1133397571185,52.1040829618054,1426092,Skórzec,mazowieckie
22.2877553768829,52.2628727223818,1426102,Suchożebry,mazowieckie
22.2892767371272,52.063812276493,1426112,Wiśniew,mazowieckie
21.9782465822314,52.0383474148048,1426122,Wodynie,mazowieckie
22.4934653699134,52.084497539812,1426132,Zbuczyn,mazowieckie
19.6670786936408,52.853646298926,1427011,Sierpc,mazowieckie
19.6995705451415,52.7330060479529,1427022,Gozdowo,mazowieckie
19.5367306401116,52.7799035970024,1427032,Mochowo,mazowieckie
19.7621680863567,52.9093411430223,1427042,Rościszewo,mazowieckie
19.6625949735976,52.8345418976928,1427052,Sierpc,mazowieckie
19.5696453751248,52.9249515385238,1427062,Szczutowo,mazowieckie
19.8769088909437,52.8181562088855,1427072,Zawidz,mazowieckie
20.2506333400153,52.2353319148847,1428011,Sochaczew,mazowieckie
20.3256321370494,52.3417068654092,1428022,Brochów,mazowieckie
20.0362724580958,52.3281492745676,1428032,Iłów,mazowieckie
20.1877506909531,52.3200713322909,1428042,Młodzieszyn,mazowieckie
20.1919835593176,52.1622661565857,1428052,Nowa Sucha,mazowieckie
20.1057620099109,52.2387074629952,1428062,Rybno,mazowieckie
20.2689085297887,52.2249082498414,1428072,Sochaczew,mazowieckie
20.3930573888802,52.1909046654151,1428082,Teresin,mazowieckie
22.2358737441247,52.408873194168,1429011,Sokołów Podlaski,mazowieckie
22.2401706645202,52.3360035840762,1429022,Bielany,mazowieckie
22.2220404671076,52.6501061046491,1429032,Ceranów,mazowieckie
22.4504103494783,52.4846310167765,1429042,Jabłonna Lacka,mazowieckie
22.1153634025418,52.5861288651564,1429053,Kosów Lacki,mazowieckie
22.4317674865914,52.3792225756013,1429062,Repki,mazowieckie
22.2992519180408,52.4934136195627,1429072,Sabnie,mazowieckie
22.2001559343688,52.4176723297237,1429082,Sokołów Podlaski,mazowieckie
22.3294571981041,52.5793788903889,1429092,Sterdyń,mazowieckie
20.7423213314329,51.2389739454118,1430012,Chlewiska,mazowieckie
